SK_ID_CURR,EXT_SOURCE_2,EXT_SOURCE_3,CREDIT_TO_ANNUITY_RATIO,DAYS_BIRTH,PROPORTION_LIFE_EMPLOYED,CREDIT_TO_ANNUITY_RATIO_BY_AGE,DAYS_ID_PUBLISH,DAYS_REGISTRATION,DAYS_EMPLOYED,DAYS_LAST_PHONE_CHANGE,INCOME_TO_ANNUITY_RATIO_BY_AGE,AMT_ANNUITY,INCOME_TO_ANNUITY_RATIO,INCOME_TO_CREDIT_RATIO,AMT_CREDIT,REGION_POPULATION_RELATIVE,AMT_GOODS_PRICE,INCOME_TO_FAMILYSIZE_RATIO,AMT_INCOME_TOTAL,HOUR_APPR_PROCESS_START,AMT_REQ_CREDIT_BUREAU_YEAR,OBS_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,CNT_FAM_MEMBERS,AMT_REQ_CREDIT_BUREAU_QRT
192727,0.8549996664047012,0.6127042441012546,9.45510759337126,-12869,0.3331261170254099,-121677.77961909474,-4215,-1893.0,-4287.0,-3377.0,-318303.240168192,18193.5,24.73410833539451,2.6159520757579715,172021.5,0.009334,148500.0,112500.0,450000.0,14,0.0,0.0,0.0,4.0,0.0
203993,0.4537533030196222,0.6940926425266661,25.095562572710648,-10931,0.23218369774037145,-274319.5944823001,-1229,-5056.0,-2538.0,-686.0,-45417.151404354336,27076.5,4.154894465680572,0.16556291390728478,679500.0,0.018209,679500.0,112500.0,112500.0,7,3.0,1.0,1.0,1.0,0.0
302938,0.7993041999308569,0.42589289800515295,22.62718600953895,-19956,0.119470617424005,-451548.1240063593,-3405,-9891.0,-2384.155641313444,0.0,-147301.83965478087,39627.0,7.381330910742675,0.3262151514391107,896647.5,0.030755,787500.0,292500.0,292500.0,16,1.0,0.0,0.0,1.0,0.0
140738,0.6811528842305588,0.5334816299804352,30.16322559723273,-9922,0.047571054222938926,-299279.5243757432,-1044,-7460.0,-472.0,-589.0,-75077.28894173603,41629.5,7.566749540590206,0.25086009174311924,1255680.0,0.032561,1125000.0,315000.0,315000.0,19,1.0,1.0,1.0,1.0,0.0
182995,0.5030414399711668,0.5108556388496169,17.247326664367026,-23809,0.1001367399434434,-410641.60055191437,-4098,-2762.0,-2384.155641313444,-400.0,-369577.440496723,13045.5,15.522593997930318,0.9,225000.0,0.026392000000000002,225000.0,202500.0,202500.0,11,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
252489,0.5793072569290726,0.2471909382666521,18.115942028985508,-11186,0.18371178258537446,-202644.9275362319,-3836,-492.0,-2055.0,-1123.0,-179003.0193236715,7452.0,16.002415458937193,0.8833333333333333,135000.0,0.008575,135000.0,59625.0,119250.0,14,3.0,3.0,3.0,2.0,0.0
222097,0.5868398412836839,0.5108556388496169,18.326974358974358,-8602,0.06986747268077191,-157648.6334358974,-1256,-8598.0,-601.0,-480.0,-52935.38461538462,21937.5,6.153846153846152,0.3357808022922636,402048.0,0.016612000000000002,288000.0,135000.0,135000.0,11,1.0,0.0,0.0,1.0,2.0
403444,0.5822142982705832,0.6380435278721609,16.3017168589924,-19741,0.2003951167620688,-321812.19251336897,-3061,-2997.0,-3956.0,-966.0,-92602.49554367203,47965.5,4.69087156393658,0.2877532228360958,781920.0,0.032561,675000.0,112500.0,225000.0,17,0.0,1.0,1.0,2.0,0.0
400621,0.4474520339779709,0.324891229465852,12.555803571428573,-14067,0.145304613634748,-176622.4888392857,-4332,-8154.0,-2044.0,0.0,-176622.4888392857,16128.0,12.555803571428573,1.0,202500.0,0.018634,202500.0,67500.0,202500.0,13,2.0,12.0,12.0,3.0,0.0
190265,0.6207385488733425,0.3774042489507649,20.0,-21888,0.1089252394605923,-437760.0,-4779,-2541.0,-2384.155641313444,-1073.0,-262656.0,11250.0,12.0,0.6,225000.0,0.035792000000000004,225000.0,67500.0,135000.0,9,2.0,1.0,1.0,2.0,0.0
141364,0.5821717449512118,0.6212263380626669,20.718298646650744,-13216,0.06809927360774819,-273813.0349141362,-5036,-5016.0,-900.0,-2067.0,-45090.41282838622,39568.5,3.41180484476288,0.16467591779378185,819792.0,0.031329,720000.0,67500.0,135000.0,13,1.0,3.0,3.0,2.0,0.0
425218,0.6557576087305913,0.6956219298394389,20.0,-11444,0.06431317721076546,-228880.0,-4091,-4903.0,-736.0,-1545.0,-79227.69230769231,29250.0,6.9230769230769225,0.3461538461538461,585000.0,0.035792000000000004,585000.0,67500.0,202500.0,13,1.0,0.0,0.0,3.0,0.0
393668,0.2622583692422573,0.22888341670067305,30.998140111593305,-13581,0.04020322509388116,-420985.74085554865,-1142,-672.0,-546.0,-2112.0,-47711.717296962175,21775.5,3.5131225459805746,0.11333333333333333,675000.0,0.031329,675000.0,38250.0,76500.0,10,4.0,0.0,0.0,2.0,0.0
194255,0.5643868427311791,0.5108556388496169,20.0,-14956,0.02387001872158331,-299120.0,-4756,-4996.0,-357.0,-452.0,-108770.90909090909,12375.0,7.272727272727272,0.3636363636363637,247500.0,0.005313,247500.0,45000.0,90000.0,11,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
277624,0.7237725710282209,0.7016957740576931,34.65804066543438,-23695,0.10061851197777777,-821222.2735674677,-4428,-2878.0,-2384.155641313444,-1824.0,-164244.45471349353,19476.0,6.9316081330868755,0.2,675000.0,0.026392000000000002,675000.0,67500.0,135000.0,11,3.0,0.0,0.0,2.0,0.0
112639,0.7431072335741062,0.5108556388496169,20.0,-8653,0.07754535999075465,-173060.0,-195,-7545.0,-671.0,-237.0,-57686.66666666668,67500.0,6.666666666666668,0.3333333333333333,1350000.0,0.072508,1350000.0,225000.0,450000.0,14,1.8999537571385068,0.0,0.0,2.0,0.26547538037573265
151651,0.652080655102981,0.31703177858344445,12.617030762371824,-11532,0.04526534859521332,-145499.59875167187,-3889,-1177.0,-522.0,-621.0,-51413.28577797593,40374.0,4.458314757021847,0.353356890459364,509400.0,0.035792000000000004,450000.0,45000.0,180000.0,11,3.0,3.0,3.0,4.0,0.0
283171,0.44046146947572384,0.6212263380626669,15.50920245398773,-24297,0.09812551513822464,-376827.09202454,-4870,-9013.0,-2384.155641313444,0.0,-298122.6993865031,14670.0,12.269938650306747,0.7911392405063291,227520.0,0.072508,180000.0,180000.0,180000.0,14,0.0,0.0,0.0,1.0,0.0
342043,0.4313905400133103,0.5919766183185521,21.45026686074721,-8948,0.0583370585605722,-191936.98786996602,-1611,-8590.0,-522.0,-1225.0,-54269.771955361466,18549.0,6.06501698204755,0.2827478567712457,397881.0,0.020713,328500.0,56250.0,112500.0,8,0.0,4.0,4.0,2.0,1.0
348243,0.2962028246127759,0.5884877883422673,36.232783223725036,-23540,0.1012810382885915,-852919.7170864872,-4643,-7366.0,-2384.155641313444,-1474.0,-131443.1070852463,36265.5,5.583819332423378,0.1541095890410959,1314000.0,0.015221,1314000.0,101250.0,202500.0,10,1.0,1.0,1.0,2.0,0.0
385532,0.657453727659047,0.5154953751603267,30.88424851765919,-16427,0.14037864491386132,-507335.5503995876,-3974,-1962.0,-2306.0,-982.0,-84697.08687806138,34911.0,5.155968032998197,0.1669449081803005,1078200.0,0.019101,900000.0,90000.0,180000.0,9,2.0,1.0,1.0,2.0,0.0
192941,0.39645844496001625,0.1694287272664794,9.285051067780872,-9220,0.02928416485900217,-85608.17084493965,-1567,-814.0,-270.0,-1270.0,-122705.04487774686,14539.5,13.308573197152588,1.4333333333333331,135000.0,0.031329,135000.0,38700.0,193500.0,8,3.0,3.0,3.0,5.0,0.0
399359,0.6763178900504039,0.6594055320683344,9.401360544217683,-13149,0.05536542702867138,-123618.48979591836,-5198,-4492.0,-728.0,0.0,-64850.51020408164,52920.0,4.931972789115647,0.5246020260492039,497520.0,0.035792000000000004,450000.0,130500.0,261000.0,12,1.0,2.0,2.0,2.0,0.0
391144,0.4120349442377019,0.7091891096653581,20.67405598346797,-16297,0.1462941425608053,-336925.0903625775,-2225,-8410.0,-2384.155641313444,-185.0,-137772.87244035318,23953.5,8.453879391320683,0.4089124745565572,495216.0,0.04622,427500.0,101250.0,202500.0,10,4.0,0.0,0.0,2.0,2.0
203055,0.0377473148279489,0.7738956942145427,26.36336206896552,-16143,0.5384377129405934,-425583.75387931033,-4619,-8302.0,-8692.0,-2004.0,-69581.89655172414,20880.0,4.310344827586206,0.1634975393620326,550467.0,0.00733,387000.0,45000.0,90000.0,11,1.0,0.0,0.0,2.0,0.0
187785,0.6264359787469023,0.4740512892789932,12.28717948717949,-15096,0.06584525702172761,-185487.26153846155,-765,-9201.0,-994.0,-761.0,-170313.84615384616,8775.0,11.282051282051285,0.9181969949916527,107820.0,0.010276,90000.0,33000.0,99000.0,18,5.0,0.0,0.0,3.0,1.0
316151,0.6897756943684358,0.3296550543128238,20.682093950424683,-18825,0.053811420982735725,-389340.4186167447,-2178,-12663.0,-1013.0,-579.0,-130525.22100884035,25960.5,6.933610677760444,0.3352470351590328,536917.5,0.04622,463500.0,90000.0,180000.0,11,0.0,1.0,1.0,2.0,0.0
142010,0.2730894309530514,0.5108556388496169,19.36145952109464,-7771,0.01904516793205508,-150457.90193842645,-429,-2698.0,-148.0,-63.0,-110761.11744583807,7893.0,14.253135689851767,0.7361601884570083,152820.0,0.018209,135000.0,56250.0,112500.0,8,1.8999537571385068,1.0,1.0,2.0,0.26547538037573265
445453,0.7017768622665151,0.7700870700124128,9.262734584450405,-13453,0.0776778413736713,-124611.56836461127,-3290,-825.0,-1045.0,-305.0,-78896.61528150135,53712.0,5.86461126005362,0.6331403762662807,497520.0,0.030755,450000.0,78750.0,315000.0,16,1.0,2.0,2.0,4.0,0.0
358762,0.5156321087355892,0.6879328378491735,20.0,-11159,0.06219195268393225,-223180.0,-2857,-1369.0,-694.0,-1354.0,-167385.0,9000.0,15.0,0.75,180000.0,0.019688999999999998,180000.0,67500.0,135000.0,10,4.0,0.0,0.0,2.0,0.0
348450,0.5406295398158397,0.6127042441012546,22.539444027047328,-19767,0.12061292261412675,-445537.1900826447,-2352,-2338.0,-2384.155641313444,-604.0,-123760.3305785124,17968.5,6.2609566741798135,0.2777777777777778,405000.0,0.006296,405000.0,112500.0,112500.0,14,3.0,0.0,0.0,1.0,0.0
386048,0.20546512513334286,0.6894791426446275,9.285714285714286,-9615,0.13655746229849194,-89282.14285714287,-2298,-4305.0,-1313.0,-531.0,-90035.93205574912,20664.0,9.36411149825784,1.0084427767354596,191880.0,0.019688999999999998,180000.0,48375.0,193500.0,10,1.0,0.0,0.0,4.0,0.0
172369,0.6134479774909912,0.7267112092725122,10.143980140670251,-24621,0.08297794565614719,-249754.9350434423,-4687,-6165.0,-2043.0,-1535.0,-244478.2788580885,10876.5,9.929664873810509,0.9788726649808304,110331.0,0.019688999999999998,103500.0,108000.0,108000.0,8,5.0,1.0,1.0,1.0,0.0
178276,0.17180254164614442,0.4507472818545589,16.34656164798546,-23056,0.10340716695495507,-376886.32535595284,-4491,-898.0,-2384.155641313444,-144.0,-128050.08583257598,44563.5,5.553872563869534,0.3397578453175191,728460.0,0.04622,675000.0,123750.0,247500.0,12,4.0,2.0,2.0,2.0,0.0
170736,0.7448233559043099,0.324891229465852,20.713404097753642,-14125,0.14923893805309735,-292576.8328807702,-377,-2117.0,-2108.0,-1513.0,-104603.80153048632,36459.0,7.405578869414959,0.3575259206292456,755190.0,0.00733,675000.0,67500.0,270000.0,12,1.0,5.0,5.0,4.0,0.0
334723,0.6687668433099678,0.5108556388496169,26.90894971850127,-18248,0.10828583954405964,-491034.514463211,-1802,-4914.0,-1976.0,-8.0,-97421.85983304212,46359.0,5.338769171034751,0.19840124668128825,1247472.0,0.010147,1147500.0,82500.0,247500.0,16,0.0,3.0,3.0,3.0,1.0
265924,0.21300095358281265,0.5108556388496169,20.427750773309764,-21505,0.11086517746168073,-439298.7803800265,-4136,-8573.0,-2384.155641313444,-396.0,-128288.77596111356,20367.0,5.965532479010164,0.29203080384182745,416052.0,0.0038130000000000004,292500.0,121500.0,121500.0,5,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
442330,0.3442507292017128,0.5108556388496169,25.746652935118433,-23274,0.10243858560253692,-599227.6004119464,-3966,-14039.0,-2384.155641313444,-1253.0,-719073.1204943358,4369.5,30.89598352214212,1.2,112500.0,0.014519999999999996,112500.0,67500.0,135000.0,9,5.0,0.0,0.0,2.0,0.0
239586,0.6527302797599915,0.5531646987710016,20.0,-15310,0.36544741998693664,-306200.0,-4372,-3902.0,-5595.0,-40.0,-153100.0,67500.0,10.0,0.5,1350000.0,0.030755,1350000.0,337500.0,675000.0,16,0.0,2.0,2.0,2.0,2.0
437900,0.7040327541411013,0.33285056416487313,12.577777777777778,-14184,0.07423857868020305,-178403.19999999995,-4190,-5079.0,-1053.0,-384.0,-122928.0,20250.0,8.666666666666666,0.6890459363957597,254700.0,0.011703,225000.0,87750.0,175500.0,15,3.0,0.0,0.0,2.0,0.0
226764,0.7079634319016591,0.7047064232963289,19.455419990614725,-9705,0.2496651210716125,-188814.851008916,-2373,-1493.0,-2423.0,-104.0,-182167.99624589394,19179.0,18.77053026748005,0.9647969705375126,373135.5,0.04622,301500.0,180000.0,360000.0,18,1.0,1.0,1.0,2.0,0.0
332098,0.6997500764734307,0.3740208032583212,20.437359493153483,-10113,0.16948482151685948,-206683.0165542612,-2485,-4663.0,-1714.0,-1450.0,-103341.5082771306,22018.5,10.218679746576742,0.5,450000.0,0.072508,450000.0,225000.0,225000.0,12,1.0,0.0,0.0,1.0,2.0
118955,0.4634662428230205,0.6785676886853644,15.575131181427894,-17932,0.22317644434530448,-279293.2523453649,-1478,-3872.0,-4002.0,-2415.0,-99796.47002703133,28300.5,5.565272698362219,0.3573178699771317,440784.0,0.01885,360000.0,78750.0,157500.0,9,3.0,5.0,5.0,2.0,1.0
389911,0.3790951249534677,0.6817058776720116,14.851744948832328,-24009,0.09930257992058994,-356575.5444765154,-4483,-5363.0,-2384.155641313444,-1612.0,-220497.24481763315,17149.5,9.183941222776172,0.6183745583038869,254700.0,0.018029,225000.0,78750.0,157500.0,6,0.0,0.0,0.0,2.0,1.0
214464,0.7809429835334349,0.6380435278721609,37.787140933572715,-19648,0.04707858306188925,-742441.7450628366,-378,-6082.0,-925.0,-871.0,-176373.42908438062,40104.0,8.976660682226214,0.23755861016335125,1515415.5,0.011656999999999999,1354500.0,180000.0,360000.0,14,3.0,1.0,1.0,2.0,2.0
434389,0.5963286312256408,0.2353105173615833,21.579775280898875,-9584,0.2946577629382304,-206820.5662921348,-1771,-1667.0,-2824.0,-221.0,-125632.95880149813,24030.0,13.108614232209735,0.6074490610573084,518562.0,0.010032,463500.0,157500.0,315000.0,8,0.0,4.0,4.0,2.0,0.0
162702,0.1910117094312203,0.363945238612397,37.908933217692976,-9412,0.2287505312367191,-356798.87944492634,-2096,-6658.0,-2153.0,-469.0,-68025.44087886674,15565.5,7.227522405319457,0.19065486131765388,590071.5,0.030755,492547.5,37500.0,112500.0,10,2.0,5.0,5.0,3.0,2.0
437590,0.6785303378624011,0.43473324875017305,20.0,-15999,0.496406025376586,-319980.0,-4287,-5061.0,-7942.0,-1402.0,-159990.0,22500.0,10.0,0.5,450000.0,0.022625,450000.0,56250.0,225000.0,17,3.0,1.0,1.0,4.0,1.0
177391,0.6127010064447169,0.5108556388496169,23.602719033232628,-14535,0.13766769865841072,-343065.52114803623,-5114,-1458.0,-2001.0,-815.0,-68613.10422960727,47664.0,4.720543806646527,0.2,1125000.0,0.030755,1125000.0,45000.0,225000.0,9,1.8999537571385068,0.0,0.0,5.0,0.26547538037573265
333364,0.7776747829681645,0.5108556388496169,34.083333333333336,-12705,0.32491145218417944,-433028.75000000006,-4607,-1128.0,-4128.0,-712.0,-90750.0,37800.0,7.142857142857142,0.2095703807195249,1288350.0,0.04622,1125000.0,90000.0,270000.0,14,1.8999537571385068,1.0,1.0,3.0,0.26547538037573265
126852,0.6108000751888881,0.6023863442690867,18.677004797806717,-20681,0.11528241580742925,-386259.1362234407,-3738,-9390.0,-2384.155641313444,0.0,-70873.88622344071,26262.0,3.4270047978067164,0.18348792190754049,490495.5,0.018634,454500.0,45000.0,90000.0,10,1.0,1.0,1.0,2.0,0.0
208210,0.28831926708322503,0.4578995512067301,28.22865208186309,-15788,0.07664048644540157,-445673.9590684545,-4047,-4622.0,-1210.0,-2423.0,-111418.48976711363,25506.0,7.057163020465772,0.25,720000.0,0.009175,720000.0,60000.0,180000.0,10,3.0,0.0,0.0,3.0,0.0
398750,0.6064611417096666,0.2721336844147212,20.0,-11992,0.1761174116077385,-239840.0,-4666,-4282.0,-2112.0,-520.0,-75738.94736842105,21375.0,6.315789473684211,0.3157894736842105,427500.0,0.026392000000000002,427500.0,67500.0,135000.0,19,3.0,0.0,0.0,2.0,0.0
268952,0.10912425980134434,0.5108556388496169,12.370540851553507,-11298,0.08081076296689679,-139762.37054085155,-3445,-5229.0,-913.0,-33.0,-130011.50747986187,15642.0,11.507479861910241,0.9302325581395348,193500.0,0.015221,193500.0,90000.0,180000.0,7,4.0,0.0,0.0,2.0,1.0
333632,0.2930897022262147,0.7295666907060153,9.313039901275195,-16156,0.19404555583065114,-150461.47264500204,-1944,-1751.0,-3135.0,0.0,-99687.37145207736,10939.5,6.170300287947347,0.6625441696113075,101880.0,0.007120000000000001,90000.0,33750.0,67500.0,8,1.0,6.0,6.0,2.0,0.0
194189,0.5990523726591579,0.7713615919194317,18.297609868928298,-16564,0.3359695725670128,-303081.60986892827,-106,-8874.0,-5565.0,0.0,-106425.08352608584,17509.5,6.42508352608584,0.35114332265857634,320382.0,0.010032,229500.0,112500.0,112500.0,5,0.0,3.0,3.0,1.0,1.0
437472,0.1745169865758651,0.7091891096653581,17.762788083192802,-24129,0.0988087215099442,-428598.31365935924,-626,-7828.0,-2384.155641313444,-658.0,-339080.9443507589,16011.0,14.05283867341203,0.7911392405063291,284400.0,0.018801,225000.0,112500.0,225000.0,8,1.0,0.0,0.0,2.0,1.0
334003,0.4240949227600185,0.2678689358444539,13.666536509176106,-15787,0.12681320073478178,-215753.61187036312,-4700,-1574.0,-2002.0,-3252.0,-138698.75048809062,23049.0,8.78563061304178,0.6428571428571429,315000.0,0.018209,315000.0,101250.0,202500.0,7,1.0,4.0,4.0,2.0,0.0
353513,0.5587444645373902,0.8245949709919925,31.001281065846786,-19505,0.17805690848500386,-604679.9871893415,-2952,-9290.0,-3473.0,-953.0,-124935.94670766074,17563.5,6.405329233922624,0.20661498537165904,544491.0,0.019101,454500.0,112500.0,112500.0,9,1.0,2.0,2.0,1.0,0.0
323482,0.6933021304251026,0.3842068130556564,14.894244958189864,-8732,0.1021530004580852,-130056.54697491393,-561,-3732.0,-892.0,-486.0,-35792.75291031317,27445.5,4.099032628299722,0.2752091589608102,408780.0,0.032561,337500.0,56250.0,112500.0,19,2.0,1.0,1.0,2.0,0.0
187845,0.33682575143074284,0.4507472818545589,37.79766214958104,-20459,0.28476465125372696,-773302.3699182788,-4017,-4580.0,-5826.0,-1478.0,-84655.01189614151,43501.5,4.1377883521257885,0.10947207093790197,1644255.0,0.006852,1372500.0,90000.0,180000.0,8,0.0,0.0,0.0,2.0,1.0
341686,0.5183405527412372,0.7001838506835805,9.704968944099381,-22518,0.10587777073067964,-218536.49068322981,-4263,-11307.0,-2384.155641313444,-1468.0,-34965.838509316774,23184.0,1.5527950310559009,0.16,225000.0,0.028663,225000.0,18000.0,36000.0,12,3.0,1.0,1.0,2.0,0.0
103786,0.6377451274120066,0.7380196196295241,34.20437646059061,-17435,0.573214797820476,-596353.3035903972,-966,-10866.0,-9994.0,-1287.0,-166682.60038240915,21181.5,9.560229445506693,0.2795031055900621,724500.0,0.014519999999999996,724500.0,202500.0,202500.0,14,2.0,0.0,0.0,1.0,0.0
122161,0.4357512728591823,0.7001838506835805,17.761124121779858,-22986,0.1037220761034301,-408257.1990632318,-3996,-13231.0,-2384.155641313444,-26.0,-174951.99063231848,15372.0,7.611241217798594,0.4285337552742616,273024.0,0.005313,216000.0,117000.0,117000.0,11,1.0,3.0,3.0,1.0,0.0
439362,0.7795293944108115,0.5316861425197883,19.634312744473764,-14524,0.08654640594877444,-285168.75830073684,-4071,-967.0,-1257.0,-1022.0,-85878.28618211589,49468.5,5.912853634130808,0.3011489992587101,971280.0,0.032561,900000.0,73125.0,292500.0,11,0.0,0.0,0.0,4.0,0.0
226637,0.6693575520363995,0.7338145369642702,12.637130801687766,-10855,0.26725011515430674,-137176.0548523207,-3517,-3517.0,-2901.0,-1063.0,-114504.2194092827,17064.0,10.548523206751057,0.8347245409015025,215640.0,0.035792000000000004,180000.0,36000.0,180000.0,13,2.0,0.0,0.0,5.0,2.0
206110,0.6046277663894911,0.6512602186973006,19.49595815501664,-15760,0.08851522842639592,-307256.30052306224,-1590,-172.0,-1395.0,0.0,-62450.46758598827,28390.5,3.9625931209383416,0.2032520325203252,553500.0,0.010643000000000001,553500.0,28125.0,112500.0,15,4.0,0.0,0.0,4.0,0.0
187258,0.695325697503528,0.6479768603302221,18.740629685157426,-11198,0.3180032148597964,-209857.5712143928,-3488,-371.0,-3561.0,-2475.0,-155294.60269865068,12006.0,13.868065967016491,0.74,225000.0,0.072508,225000.0,83250.0,166500.0,12,1.0,1.0,1.0,2.0,0.0
227416,0.635934573184641,0.5691487713619409,20.0,-18562,0.1583342312250835,-371240.0,-2093,-500.0,-2939.0,-1405.0,-89097.59999999998,16875.0,4.8,0.24,337500.0,0.018029,337500.0,27000.0,81000.0,6,3.0,0.0,0.0,3.0,0.0
342480,0.5896152912434939,0.41885428862332175,27.74498229043684,-15634,0.07087117820135602,-433765.0531286895,-1067,-1004.0,-1108.0,-959.0,-55374.262101534834,38115.0,3.541912632821724,0.1276595744680851,1057500.0,0.014519999999999996,1057500.0,67500.0,135000.0,13,3.0,0.0,0.0,2.0,0.0
299142,0.07863525966538344,0.5108556388496169,30.16322559723273,-18077,0.2991646844055983,-545260.6291211761,-1493,-373.0,-5408.0,-342.0,-48851.47551616041,41629.5,2.7024105502107885,0.08959288990825688,1255680.0,0.018801,1125000.0,112500.0,112500.0,13,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
435896,0.4750880175518569,0.6363761710860439,31.31245836109261,-19024,0.2700273338940286,-595688.2078614257,-2582,-4058.0,-5137.0,-1075.0,-126742.17188540973,33772.5,6.662225183211192,0.2127659574468085,1057500.0,0.018209,1057500.0,225000.0,225000.0,7,3.0,0.0,0.0,1.0,1.0
220574,0.6369617045327152,0.633031641417419,9.761904761904765,-16980,0.43451118963486457,-165757.14285714287,-515,-6237.0,-7378.0,-1868.0,-196959.70695970696,7371.0,11.5995115995116,1.1882426516572857,71955.0,0.030755,67500.0,42750.0,85500.0,14,4.0,0.0,0.0,2.0,0.0
454724,0.7476805155771451,0.511891801533151,30.7271067843018,-13654,0.14618426834627216,-419547.9160328568,-5335,-3144.0,-1996.0,-788.0,-124618.19288104655,14791.5,9.12686340127776,0.297029702970297,454500.0,0.022625,454500.0,67500.0,135000.0,14,0.0,0.0,0.0,2.0,0.0
143523,0.2720185268170571,0.6413682574954046,34.19972640218878,-14820,0.42031039136302295,-506839.9452804377,-4284,-6397.0,-6229.0,-175.0,-40547.19562243502,26316.0,2.735978112175103,0.08,900000.0,0.030755,900000.0,24000.0,72000.0,11,4.0,0.0,0.0,3.0,0.0
337186,0.6239866854977798,0.7047064232963289,28.077352175529946,-21276,0.11205845277840966,-597373.7448865749,-4170,-12181.0,-2384.155641313444,0.0,-59341.76273707697,24201.0,2.7891409445890667,0.09933774834437084,679500.0,0.018209,679500.0,33750.0,67500.0,10,0.0,0.0,0.0,2.0,0.0
283294,0.3865452247641344,0.7151031019926098,30.14311735623211,-17062,0.3824287891220256,-514301.8683320323,-606,-4418.0,-6525.0,0.0,-77695.81056466303,34587.0,4.553734061930784,0.15107044198895028,1042560.0,0.020713,900000.0,52500.0,157500.0,7,1.0,0.0,0.0,3.0,0.0
346709,0.08156755431223289,0.5108556388496169,9.28569725864124,-13633,0.18169148389936185,-126591.91072705599,-2725,-404.0,-2477.0,-452.0,-89370.08343265794,37755.0,6.5554231227651965,0.7059699385164363,350581.5,0.00733,333000.0,247500.0,247500.0,16,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
296691,0.6204862586517571,0.5108556388496169,20.69432723863104,-10430,0.05800575263662513,-215841.8330989217,-3102,-3452.0,-605.0,-535.0,-27709.017033911547,28795.5,2.6566651039224882,0.12837649048881236,595903.5,0.020246,481500.0,25500.0,76500.0,12,1.8999537571385068,9.0,9.0,3.0,0.26547538037573265
233336,0.15966162890251714,0.5108556388496169,13.957327914655831,-10247,0.17888162388991896,-143020.7391414783,-2842,-2820.0,-1833.0,-1113.0,-59863.09372618745,17716.5,5.842011684023367,0.4185623293903549,247275.0,0.018634,225000.0,103500.0,103500.0,13,1.8999537571385068,0.0,0.0,1.0,0.26547538037573265
421275,0.5360589528025405,0.5108556388496169,16.480295916915633,-9570,0.12685475444096134,-157716.43192488267,-2202,-6081.0,-1214.0,-382.0,-38122.06572769953,31630.5,3.98349694124342,0.2417127071823205,521280.0,0.009334,450000.0,42000.0,126000.0,14,1.8999537571385068,0.0,0.0,3.0,0.26547538037573265
218097,0.7395976613985544,0.520897599048938,14.728544183089635,-9928,0.185535858178888,-146224.98664971392,-2057,-2057.0,-1842.0,-1217.0,-75738.08010171646,35392.5,7.628734901462172,0.5179558011049724,521280.0,0.04622,450000.0,67500.0,270000.0,11,1.0,4.0,4.0,4.0,0.0
398936,0.24678567059563644,0.5108556388496169,34.5873786407767,-20722,0.11505432107486945,-716719.6601941747,-4192,-8814.0,-2384.155641313444,-249.0,-188610.4368932039,14832.0,9.101941747572816,0.2631578947368421,513000.0,0.010276,513000.0,67500.0,135000.0,16,5.0,0.0,0.0,2.0,1.0
262071,0.4606778703374576,0.5549467685334323,12.27247347850363,-11678,0.196523377290632,-143317.9452819654,-3562,-3561.0,-2295.0,-1469.0,-130407.59352317141,8059.5,11.166945840312676,0.9099181073703366,98910.0,0.015221,90000.0,45000.0,90000.0,15,1.0,0.0,0.0,2.0,0.0
278364,0.6964040179960773,0.7380196196295241,22.40512117055327,-22813,0.10450864162159487,-511128.02926383173,-4197,-15327.0,-2384.155641313444,-919.0,-229486.05395518968,9841.5,10.05944215820759,0.4489795918367347,220500.0,0.026392000000000002,220500.0,49500.0,99000.0,11,3.0,0.0,0.0,2.0,2.0
168539,0.3842402774108057,0.4776491548517548,28.714828897338403,-13822,0.5240920272030097,-396896.3650190114,-4411,-1937.0,-7244.0,-2300.0,-67959.22381014815,68643.0,4.916743149337878,0.17122662185856224,1971072.0,0.022625,1800000.0,112500.0,337500.0,15,1.0,2.0,2.0,3.0,0.0
197398,0.4291766117185046,0.5108556388496169,12.400525146435065,-16366,0.03232310888427227,-202946.99454655626,-1316,-1255.0,-529.0,-292.0,-99167.84487982227,22279.5,6.05938194304181,0.4886391399951136,276277.5,0.005144,238500.0,67500.0,135000.0,13,1.8999537571385068,6.0,6.0,2.0,0.26547538037573265
378134,0.7304973584032469,0.5108556388496169,20.713404097753642,-19123,0.3430424096637557,-396102.4265613429,-2043,-8246.0,-6560.0,-1754.0,-82609.84941989633,36459.0,4.319921007158726,0.2085567870337266,755190.0,0.04622,675000.0,78750.0,157500.0,15,1.8999537571385068,1.0,1.0,2.0,0.26547538037573265
243428,0.4138320239362173,0.5797274227921155,18.29534087917873,-17567,0.07821483463311893,-321394.2532245328,-1093,-7327.0,-1374.0,-1225.0,-115602.79020794945,17095.5,6.580679126085813,0.3596915285451197,312768.0,0.011703,270000.0,112500.0,112500.0,13,4.0,4.0,4.0,1.0,0.0
